Name,SRR1140763,SRR1140994,SRR1140995,SRR1142421,SRR1142422,SRR1142423
Smp_138590.1,171.0,202.0,609.0,1479.0,550.0,754.0
Smp_138600.1,47.0,46.0,82.0,622.0,94.0,171.0
Smp_138610.1,71.0,117.0,413.0,637.0,312.0,581.0
Smp_138640.1,79.979,92.032,302.276,1422.868,241.153,400.009
Smp_138680.1,414.0,479.0,1857.0,4002.0,1498.0,1753.0
Smp_138690.1,0.0,0.0,0.0,0.0,1.005,0.0
Smp_138690.2,0.0,0.0,0.0,18.317,0.0,2.273
Smp_138690.3,2.481,0.0,1.0,0.0,2.0,0.0
Smp_138690.4,4.519,0.0,0.0,0.0,0.0,4.747
Smp_138720.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_138750.1,70.0,149.746,378.069,667.822,392.99,580.119
Smp_138760.1,104.0,119.0,390.0,1239.0,449.0,511.0
Smp_138770.1,42.0,31.0,92.0,898.0,111.0,121.0
Smp_138810.1,2.439,7.124,14.428,7.728,1.851,6.871
Smp_138840.1,39.601,23.56,58.116,1245.016,83.897,104.824
Smp_138840.2,47.399,73.44,101.884,642.984,147.103,150.176
Smp_138850.1,0.0,23.0,107.794,157.605,70.0,207.537
Smp_138850.2,24.0,0.0,17.206,160.395,0.0,38.463
Smp_138860.1,158.0,121.0,447.0,2631.0,409.0,718.0
Smp_138880.1,88.067,44.078,208.067,2405.927,180.018,448.079
Smp_138890.1,116.0,132.071,424.0,973.917,470.0,512.0
Smp_138890.2,0.0,0.0,0.0,594.048,0.0,0.0
Smp_138890.3,0.0,2.929,0.0,181.035,0.0,0.0
Smp_138900.1,106.452,172.077,513.367,2550.625,422.367,688.609
Smp_138920.1,245.0,237.0,1099.0,2059.0,792.0,1199.0
Smp_138930.1,492.0,571.0,2023.0,4052.0,2005.0,2219.0
Smp_139010.1,55.654,53.028,169.278,944.894,164.596,215.074
Smp_139030.1,173.401,282.203,980.329,1610.096,901.358,1164.697
Smp_139060.1,139.102,118.046,283.063,1930.574,400.08,423.13
Smp_139070.1,162.0,160.0,403.0,1895.0,591.0,659.0
Smp_139080.1,40.0,38.0,94.003,612.372,22.814,48.928
Smp_139080.2,0.0,0.0,110.997,197.628,105.186,156.072
Smp_139090.1,124.0,58.0,212.0,1655.0,256.0,445.0
Smp_139100.1,0.0,0.0,58.605,770.741,0.0,0.0
Smp_139100.2,203.184,509.491,995.898,3190.403,1510.043,1043.037
Smp_139100.3,340.816,229.509,959.496,1539.856,630.957,1894.963
Smp_139140.1,0.0,0.0,0.0,3.0,0.0,0.0
Smp_139150.1,6.0,4.0,15.0,153.0,16.0,43.0
Smp_139180.1,27.0,18.0,44.0,429.0,131.0,72.0
Smp_139200.1,13.858,2.0,17.287,147.252,24.701,56.946
Smp_139240.1,4.0,3.0,6.0,93.0,16.0,12.0
Smp_139250.1,47.0,90.0,369.0,765.0,227.0,335.0
Smp_139330.1,49.0,70.0,192.0,935.0,223.0,247.0
Smp_139340.1,92.006,118.002,353.01,1317.728,323.721,539.403
Smp_139360.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_139360.2,1.0,0.0,0.0,2.0,0.0,0.0
Smp_139380.1,0.0,2.0,0.0,2.0,0.0,0.0
Smp_139410.1,3.0,6.0,18.0,101.0,6.0,45.0
Smp_139420.1,4.0,14.0,44.0,54.0,56.0,91.0
Smp_139430.1,138.264,154.752,599.881,1808.15,464.813,733.606
Smp_139430.2,0.0,2.234,0.0,39.369,5.619,0.0
Smp_139450.1,4.0,2.0,13.0,10.0,22.0,15.0
Smp_139470.1,94.0,80.0,188.0,1305.0,311.0,317.0
Smp_139480.1,22.0,10.0,17.0,389.0,20.0,64.0
Smp_139500.1,55.0,55.0,259.0,1009.0,228.0,269.0
Smp_139520.1,31.235,35.168,149.239,394.332,83.986,160.315
Smp_139530.1,5.0,1.0,3.0,212.0,5.0,22.0
Smp_139540.1,24.0,21.0,83.0,191.0,58.0,37.0
Smp_139580.1,131.07,198.921,657.984,1612.325,616.259,708.039
Smp_139590.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_139600.1,171.0,189.0,500.0,2409.0,395.0,711.0
Smp_139620.1,31.0,38.0,55.0,348.0,92.0,93.0
Smp_139650.1,55.0,84.0,243.0,761.0,224.0,277.01
Smp_139680.1,0.0,0.0,1.082,11.254,3.501,0.0
Smp_139720.1,91.0,48.0,167.0,1356.0,193.0,230.0
Smp_139760.1,81.0,132.0,276.0,867.0,348.0,353.0
Smp_139800.1,223.0,211.0,674.0,2974.0,587.0,1029.0
Smp_139840.1,156.0,101.0,527.0,3010.0,418.0,544.0
Smp_139900.1,36.0,45.0,77.001,613.011,164.0,186.0
Smp_139930.1,93.0,116.0,281.0,1059.0,479.0,511.0
Smp_139940.1,4.0,2.0,18.0,40.0,7.0,23.0
Smp_139970.1,153.0,222.0,1197.0,5853.0,738.0,1012.0
Smp_139980.1,61.0,53.0,148.0,960.0,177.0,153.0
Smp_140000.1,961.75,1305.347,3824.559,13691.339,2664.108,5222.643
Smp_140020.1,416.0,852.0,2818.0,4751.0,2212.0,3933.0
Smp_140030.1,24.0,37.0,153.0,195.0,91.0,152.0
Smp_140040.1,0.0,0.0,81.42,1987.156,82.112,106.785
Smp_140040.2,71.0,81.0,152.58,110.844,132.888,201.215
Smp_140080.1,152.0,172.0,422.0,2719.0,450.0,637.0
Smp_140100.1,330.0,459.0,1634.0,3266.0,1244.0,1696.0
Smp_140110.1,22.0,30.0,148.0,317.0,100.0,147.0
Smp_140120.1,127.0,93.0,374.0,2270.0,385.0,470.0
Smp_140140.1,31.0,35.0,88.0,1410.0,145.0,84.0
Smp_140150.1,26.0,15.0,94.0,486.0,62.0,97.0
Smp_140180.1,48.0,53.0,116.0,517.0,167.0,219.0
Smp_140200.1,19.679,53.453,121.968,321.398,32.57,117.745
Smp_140200.2,12.321,6.547,25.032,206.602,60.43,159.255
Smp_140240.1,0.0,1.0,5.0,69.0,3.0,11.0
Smp_140250.1,7.0,9.0,10.0,216.0,56.0,36.0
Smp_140260.1,87.0,54.0,0.0,871.0,0.0,282.0
Smp_140260.2,0.0,0.0,128.0,0.0,138.0,0.0
Smp_140270.1,89.53,205.469,538.267,2343.088,506.802,387.148
Smp_140270.2,82.869,292.272,878.902,1090.557,788.102,745.527
Smp_140290.1,31.0,56.0,246.0,469.0,110.0,173.0
Smp_140330.1,78.0,66.0,208.0,1622.0,269.0,421.0
Smp_140370.1,132.0,201.0,651.0,1117.0,886.0,1075.0
Smp_140390.1,874.0,912.0,2545.0,9553.0,2627.0,3732.0
Smp_140400.1,284.0,337.0,1103.0,3580.0,950.0,1388.0
Smp_140420.1,385.0,560.0,1367.0,4583.0,1844.0,2174.0
Smp_140430.1,59.0,93.0,322.0,496.0,268.0,365.0
Smp_140440.1,146.0,117.0,400.0,1433.0,397.0,458.0
Smp_140460.1,76.921,144.705,732.523,1011.883,755.997,1012.617
Smp_140460.2,8.636,8.856,37.165,339.984,24.727,70.464
Smp_140460.3,1.109,2.3,7.09,11.739,1.111,8.767
Smp_140480.1,214.0,245.0,971.0,3376.0,663.0,826.0
Smp_140490.1,110.109,83.055,358.068,1929.082,221.004,452.859
Smp_140510.1,94.0,102.0,408.0,618.0,355.0,349.0
Smp_140520.1,963.0,2050.0,5132.0,13488.0,5337.0,7752.0
Smp_140530.1,20.0,14.0,46.0,196.0,60.0,66.0
Smp_140540.1,5.0,11.0,35.0,329.0,61.0,63.0
Smp_140550.1,29.0,18.0,125.0,260.0,95.0,133.0
Smp_140560.1,15.0,23.0,25.001,140.0,25.649,12.0
Smp_140570.1,17.0,28.0,84.0,210.0,82.0,193.0
Smp_140580.1,195.0,194.0,535.793,2370.133,556.062,566.012
Smp_140590.1,71.0,72.0,234.0,1005.0,232.0,323.0
Smp_140610.1,24.0,12.0,16.0,392.0,8.0,38.0
Smp_140620.1,5.0,7.0,18.0,33.0,21.0,12.0
Smp_140640.1,93.0,75.0,291.0,982.0,339.0,321.0
Smp_140650.1,1.0,1.0,14.0,22.0,7.0,12.0
Smp_140680.1,505.0,831.0,3411.0,8101.0,2190.0,3038.0
Smp_140690.1,288.0,312.0,1084.0,2124.0,1202.0,1188.0
Smp_140700.1,163.0,213.0,459.0,2894.0,533.0,650.0
Smp_140720.1,0.0,0.0,0.0,2.0,0.0,5.0
Smp_140730.1,1.0,0.0,4.0,29.0,3.0,9.0
Smp_140760.1,206.0,208.0,484.0,2428.0,605.0,918.0
Smp_140770.1,6.0,4.902,15.0,153.493,37.072,32.52
Smp_140790.1,182.0,348.0,1319.0,1772.0,1221.0,1389.0
Smp_140800.1,57.017,17.018,85.272,552.038,72.027,123.022
Smp_140810.1,34.0,39.0,96.0,266.0,109.0,90.0
Smp_140820.1,153.0,167.0,631.0,2280.0,597.0,735.0
Smp_140830.1,452.974,808.527,2293.538,4673.805,2119.111,2911.347
Smp_140840.1,72.0,104.0,280.0,999.0,231.0,358.0
Smp_140860.1,20.0,27.0,63.0,362.0,68.0,124.0
Smp_140880.1,0.0,0.0,10.0,14.0,0.0,2.0
Smp_140900.1,75.0,108.0,313.0,1226.0,289.0,327.0
Smp_140920.1,12.0,18.0,46.0,267.0,28.0,98.0
Smp_140940.1,177.0,220.0,741.0,2513.0,927.0,1231.0
Smp_140950.1,151.0,209.0,615.0,1717.0,651.0,777.0
Smp_140990.1,261.618,364.607,1155.429,2564.262,1095.324,1378.1
Smp_141000.1,289.82,448.897,1545.842,2183.035,1265.574,1457.761
Smp_141000.2,30.18,105.103,286.158,294.965,229.426,268.239
Smp_141010.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_141010.2,0.0,0.0,47.06,40.876,256.0,0.0
Smp_141010.3,103.0,72.0,211.94,632.896,0.0,357.0
Smp_141010.4,0.0,0.0,0.0,0.0,0.0,0.0
Smp_141010.5,0.0,0.0,0.0,267.227,0.0,0.0
Smp_141040.1,217.0,143.0,441.0,2542.0,658.0,867.0
Smp_141070.1,107.0,120.0,371.0,1406.0,332.0,708.0
Smp_141080.1,80.0,237.0,390.0,1044.0,656.0,639.0
Smp_141120.1,83.0,87.0,343.0,1584.0,382.0,474.0
Smp_141130.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_141140.1,778.0,1039.0,4303.0,5445.0,3338.0,4380.0
Smp_141150.1,113.0,88.0,236.0,2458.0,353.0,513.0
Smp_141160.1,2.0,2.0,5.0,15.0,4.0,4.0
Smp_141170.1,3.0,4.002,7.0,31.678,8.186,17.13
Smp_141220.1,94.0,147.0,383.0,1120.0,334.0,456.0
Smp_141230.1,6.0,16.0,37.0,158.0,21.0,65.0
Smp_141240.1,108.0,91.0,320.0,974.0,291.0,400.0
Smp_141250.1,16.0,17.0,49.0,105.0,94.0,68.0
Smp_141270.1,58.0,57.0,230.0,499.02,164.0,208.0
Smp_141280.1,6.0,6.0,27.0,64.0,25.0,16.0
Smp_141290.1,0.0,0.0,0.0,0.0,53.862,33.911
Smp_141290.2,0.0,11.196,45.595,284.417,0.0,0.0
Smp_141290.3,4.203,23.84,10.865,124.682,28.787,0.0
Smp_141290.4,148.797,211.965,591.54,1238.901,425.35,780.089
Smp_141310.1,38.618,42.398,228.533,808.697,147.991,243.557
Smp_141320.1,113.0,102.086,316.295,1932.843,288.335,502.447
Smp_141330.1,150.0,205.0,730.0,1886.0,480.0,558.0
Smp_141350.1,38.0,28.0,185.0,223.0,108.0,225.0
Smp_141360.1,255.0,336.0,1014.0,2561.0,974.0,1302.0
Smp_141380.1,69.0,52.0,160.0,771.0,217.0,200.0
Smp_141390.1,35.0,20.0,74.0,630.0,67.0,158.0
Smp_141410.1,114.0,195.0,423.0,1494.0,450.0,605.0
Smp_141430.1,1.0,0.0,3.0,36.0,3.0,3.0
Smp_141440.1,86.0,111.0,268.0,665.0,290.0,277.0
Smp_141450.1,2.015,0.0,2.0,2.0,0.0,0.0
Smp_141460.1,24.0,14.0,87.0,233.0,88.0,153.0
Smp_141480.1,2.0,2.0,9.0,222.0,5.0,6.0
Smp_141490.1,5.0,14.0,37.0,739.0,37.0,31.0
Smp_141500.1,3.0,1.0,8.0,17.0,5.0,4.0
Smp_141520.1,28.0,41.0,114.0,427.0,89.0,265.001
Smp_141540.1,47.0,32.984,91.096,775.228,117.01,192.008
Smp_141550.1,1.0,2.0,7.0,5.877,15.999,5.0
Smp_141560.1,0.0,0.0,0.0,1.123,3.001,0.0
Smp_141570.1,71.0,113.0,513.0,833.0,297.0,592.0
Smp_141580.1,214.0,171.0,692.0,2336.0,569.0,1003.0
Smp_141610.1,3.0,6.0,12.0,134.0,9.0,9.0
Smp_141620.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_141630.1,1983.0,2764.0,7596.0,24994.0,8590.0,10922.0
Smp_141640.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_141650.1,122.0,120.0,442.0,1495.0,312.0,527.0
Smp_141660.1,28.0,26.0,72.0,522.0,78.0,107.0
Smp_141680.1,6.0,0.0,7.0,5.0,3.0,1.0
Smp_141690.1,8.0,2.0,50.0,81.0,35.0,42.0
Smp_141710.1,18.0,38.0,82.0,247.0,138.0,122.0
Smp_141770.1,56.0,68.0,204.0,952.0,226.0,310.0
Smp_141810.1,50.018,24.217,72.647,673.596,152.829,135.914
Smp_141820.1,125.0,226.0,777.0,1310.0,579.0,882.0
Smp_141830.1,81.0,109.0,345.0,1302.0,215.0,363.0
Smp_141860.1,502.72,440.041,1260.322,6007.567,1448.963,1924.457
Smp_141880.1,10.0,3.0,18.0,40.0,12.0,18.0
Smp_141890.1,139.0,168.0,447.0,1711.0,463.0,672.0
Smp_141930.1,16.0,14.0,88.0,77.0,80.0,136.0
Smp_141940.1,14.0,25.0,71.0,329.208,74.611,113.193
Smp_141960.1,32.0,37.0,126.0,219.0,92.0,105.0
Smp_141970.1,88.0,118.0,314.0,1369.0,299.0,445.0
Smp_141980.1,41.657,11.597,32.261,967.468,28.387,72.256
Smp_141980.2,29.202,0.0,7.196,173.965,0.0,0.0
Smp_141980.3,23.141,48.403,110.543,379.567,138.613,257.744
Smp_142010.1,106.0,156.0,379.0,1058.0,391.0,667.0
Smp_142050.1,44.0,66.0,163.0,684.0,148.0,249.0
Smp_142090.1,102.003,122.776,324.089,1114.727,331.999,490.017
Smp_142110.1,8.0,10.0,24.0,125.0,31.0,43.0
Smp_142120.1,7.278,7.825,20.145,174.029,21.504,38.337
Smp_142150.1,26.0,36.0,126.0,112.0,116.0,131.0
Smp_142160.1,173.0,122.0,273.0,4396.0,280.0,440.0
Smp_142170.1,232.0,272.0,676.0,1968.0,722.0,972.0
Smp_142180.1,321.0,645.0,2349.0,3674.0,2006.0,2939.0
Smp_142210.1,200.0,231.0,731.0,2311.0,662.0,639.0
Smp_142250.1,51.0,43.0,75.0,747.0,109.0,205.0
Smp_142270.1,74.053,96.054,252.688,1281.896,246.035,400.162
Smp_142270.2,46.947,3.946,34.312,272.104,158.965,45.838
Smp_142300.1,93.001,119.397,253.022,1261.587,278.163,316.011
Smp_142320.1,228.0,138.0,480.0,2954.0,505.0,858.0
Smp_142400.1,184.0,208.0,732.0,1939.0,555.0,806.0
Smp_142410.1,246.0,228.0,740.0,2372.0,715.0,1023.0
Smp_142420.1,0.0,0.0,0.0,1.0,1.0,3.0
Smp_142450.1,83.0,77.0,290.0,1241.0,212.0,480.0
Smp_142490.1,13.0,9.0,43.0,172.0,56.0,33.0
Smp_142510.1,297.0,371.0,1897.0,3236.0,1292.0,1958.0
Smp_142520.1,31.503,40.429,128.107,423.918,113.425,174.315
Smp_142550.1,94.0,73.0,206.0,1258.0,273.0,270.0
Smp_142560.1,44.007,13.002,118.286,557.542,67.151,194.192
Smp_142600.1,151.0,121.0,230.0,3762.0,308.0,459.0
Smp_142620.1,133.0,88.0,355.0,1827.0,397.0,557.0
Smp_142640.1,56.011,89.53,174.167,359.3,196.303,213.735
Smp_142640.2,15.71,10.121,10.443,325.087,21.873,41.053
Smp_142640.3,22.838,1.693,29.517,726.196,61.497,86.065
Smp_142650.1,123.486,108.715,306.348,1662.475,228.473,481.813
Smp_142650.2,29.514,30.285,166.652,908.525,166.527,253.187
Smp_142670.1,24.0,35.0,166.0,187.0,117.0,268.0
Smp_142700.1,8.391,1.0,16.385,35.201,3.032,2.034
Smp_142710.1,774.0,480.0,1734.0,10151.012,1541.0,2273.0
Smp_142740.1,26.0,24.0,100.0,834.0,63.0,112.0
Smp_142770.1,461.0,567.0,1123.0,8454.0,1503.0,1904.0
Smp_142780.1,74.716,83.516,256.487,771.083,234.177,325.584
Smp_142790.1,2.0,0.0,4.0,63.0,5.0,11.0
Smp_142820.1,54.0,76.0,120.0,574.0,116.0,193.0
Smp_142850.1,93.0,105.0,269.0,1428.0,276.0,467.0
Smp_142860.1,21.605,70.966,246.903,318.92,244.28,195.622
Smp_142880.1,83.0,73.0,219.0,1418.0,302.0,459.0
Smp_142890.1,81.0,61.0,185.982,1531.76,194.386,333.401
Smp_142900.1,1.0,1.0,0.0,50.0,4.0,5.0
Smp_142930.1,139.0,190.0,571.0,1542.0,533.0,814.0
Smp_142940.1,12.0,0.0,35.0,219.0,13.0,21.0
Smp_142950.1,96.0,124.0,314.0,1302.0,357.0,438.0
Smp_142960.1,160.767,229.728,713.876,1453.396,472.591,802.844
Smp_142960.2,5.233,11.272,90.124,290.604,49.409,81.156
Smp_142970.1,39.0,3.0,11.0,442.0,15.0,62.0
Smp_142980.1,30.0,14.0,30.0,2137.0,24.0,31.0
Smp_143060.1,47.0,49.0,137.0,686.0,157.0,228.0
Smp_143070.1,65.705,138.406,328.506,1229.226,317.005,386.489
Smp_143070.2,0.0,0.0,0.0,74.226,0.0,120.047
Smp_143090.1,48.0,115.0,377.0,356.0,317.0,523.0
Smp_143130.1,1399.0,1761.0,6361.0,21629.0,5735.0,7371.0
Smp_143160.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_143190.1,18.339,39.769,101.06,462.979,98.119,148.496
Smp_143210.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_143220.1,28.996,63.253,197.572,365.042,120.545,288.228
Smp_143240.1,203.0,237.0,559.0,2508.0,631.0,1152.0
Smp_143260.1,75.975,101.005,385.572,1504.043,287.227,406.645
Smp_143260.2,0.0,0.0,22.731,309.333,0.0,21.735
Smp_143270.1,109.0,81.0,154.0,2003.0,122.0,237.0
Smp_143300.1,2.0,5.0,8.0,34.0,16.0,19.0
Smp_143310.1,136.728,393.194,1057.306,2101.29,893.374,911.292
Smp_143350.1,64.0,59.0,129.255,759.264,188.0,256.001
Smp_143390.1,115.0,109.0,261.0,1524.0,355.0,546.0
Smp_143430.1,70.0,51.26,160.948,915.661,102.944,239.42
Smp_143440.1,54.0,74.0,257.0,664.0,182.0,212.0
Smp_143460.1,7.0,31.0,70.0,94.0,54.0,97.0
Smp_143470.1,903.0,1178.0,3252.0,15308.0,3772.0,5553.0
Smp_143480.1,61.0,58.0,162.0,843.0,175.0,196.0
Smp_143490.1,40.0,50.0,158.0,330.0,258.0,265.0
Smp_143550.1,35.729,81.906,322.669,381.02,208.947,283.022
Smp_143560.1,153.881,222.0,682.038,2126.047,625.214,893.821
Smp_143580.1,8.0,6.0,19.0,58.0,8.0,21.0
Smp_143630.1,33.13,23.211,24.675,2862.281,91.813,132.629
Smp_143630.2,117.963,147.035,482.019,644.588,527.883,681.896
Smp_143670.1,35.234,30.096,83.304,436.18,74.009,99.958
Smp_143690.1,0.0,0.0,0.0,178.104,0.0,0.0
Smp_143690.2,37.0,44.0,127.996,631.542,185.0,271.0
Smp_143700.1,130.0,198.0,704.0,1121.0,622.0,1055.0
Smp_143730.1,184.0,142.0,354.0,3024.0,579.0,633.0
Smp_143740.1,10.0,13.0,31.0,234.0,45.0,25.0
Smp_143750.1,47.0,65.0,141.0,474.0,187.0,140.0
Smp_143760.1,57.629,51.505,263.516,805.282,248.406,239.694
Smp_143770.1,67.968,105.312,212.769,652.677,374.364,306.958
Smp_143780.1,132.0,155.0,584.0,1354.0,442.0,620.0
Smp_143790.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_143810.1,14.614,48.868,51.682,287.284,51.154,58.3
Smp_143830.1,323.0,561.0,1306.0,5001.002,1235.788,2066.0
Smp_143840.1,478.0,790.0,2094.0,7317.0,1699.0,2636.0
Smp_143860.1,13.874,17.023,79.538,293.941,63.729,117.792
Smp_143860.2,0.0,0.0,0.0,59.63,0.0,0.0
Smp_143870.1,1.102,4.83,15.645,199.665,21.256,10.163
Smp_143900.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_143910.1,50.0,38.0,220.0,275.0,187.0,209.0
Smp_143920.1,465.515,670.0,1701.0,4355.013,2219.0,2160.045
Smp_143920.3,7.485,0.0,0.0,164.987,0.0,125.955
Smp_143930.1,28.0,12.0,68.0,494.0,55.0,94.0
Smp_143940.1,33.0,90.0,199.0,82.0,221.0,160.0
Smp_143960.1,17.0,9.0,60.0,273.0,56.0,87.0
Smp_143970.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_143980.1,119.0,88.0,258.0,2264.0,234.0,486.0
Smp_144000.1,0.0,1.029,3.177,10.348,3.29,9.493
Smp_144010.1,213.0,389.971,1228.823,7094.652,897.71,1247.507
Smp_144020.1,24.0,24.0,106.0,245.0,109.0,162.0
Smp_144030.1,115.0,169.011,377.0,4130.001,336.044,448.0
Smp_144070.1,443.0,327.0,1041.0,5814.0,918.0,1749.0
Smp_144080.1,114.0,113.0,336.0,1802.0,427.0,502.0
Smp_144100.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_144110.1,57.064,57.732,141.917,1091.119,164.181,196.2
Smp_144120.1,7.0,0.0,15.0,138.0,4.0,24.0
Smp_144130.1,3.0,11.0,0.0,72.318,11.0,12.0
Smp_144130.2,0.0,0.0,10.0,64.682,0.0,0.0
Smp_144140.1,24.0,56.0,136.0,335.0,107.0,239.0
Smp_144160.1,21.0,16.0,65.0,222.0,61.0,61.0
Smp_144170.1,16.824,20.261,46.679,545.472,47.433,79.493
Smp_144180.1,342.0,225.0,803.0,5152.0,631.0,1299.0
Smp_144190.1,17.0,25.003,127.666,168.426,78.781,184.856
Smp_144200.1,131.0,319.0,928.0,1449.0,1255.0,1594.0
Smp_144210.1,74.908,105.868,365.373,1937.283,326.968,632.349
Smp_144220.1,1.0,3.0,23.0,13.0,10.0,11.0
Smp_144240.1,63.0,129.0,323.0,735.0,355.0,374.0
Smp_144250.1,120.417,167.001,709.652,1427.19,509.007,838.165
Smp_144310.1,31.0,25.0,65.0,500.0,51.0,59.0
Smp_144350.1,3.0,13.0,14.0,65.0,31.0,20.0
Smp_144360.1,620.0,905.0,2183.0,10295.0,2346.0,3518.0
Smp_144370.1,45.0,77.0,325.0,426.0,241.0,326.0
Smp_144380.1,28.0,60.0,101.0,305.0,77.0,136.0
Smp_144390.1,981.127,1064.412,2321.95,18536.732,3399.095,4624.195
Smp_144430.1,182.0,254.0,820.0,2555.0,668.0,647.0
Smp_144440.1,0.0,0.0,0.0,7.0,0.0,0.0
Smp_144450.1,0.0,0.0,0.0,528.933,0.0,0.0
Smp_144450.2,55.001,26.0,129.002,125.071,57.403,108.0
Smp_144470.1,79.0,56.0,192.0,1111.0,230.0,283.0
Smp_144490.1,460.0,681.0,2419.0,4232.0,2597.0,3000.0
Smp_144495.1,39.0,37.0,157.0,540.0,139.0,247.0
Smp_144500.1,3.0,3.0,4.0,25.0,6.0,16.0
Smp_144510.1,8.0,27.0,38.0,212.0,53.0,55.0
Smp_144520.1,165.0,123.0,322.0,2544.0,393.0,633.0
Smp_144540.1,5.999,2.0,10.571,60.144,19.597,22.259
Smp_144550.1,35.0,34.0,112.0,890.0,191.0,230.0
Smp_144560.1,109.0,126.0,317.0,1103.0,344.0,403.0
Smp_144570.1,313.0,401.0,1431.0,2084.0,1163.0,1710.0
Smp_144590.1,6.579,2.45,27.614,91.321,8.756,0.0
Smp_144590.2,36.421,42.55,88.386,1023.679,107.244,172.0
Smp_144600.1,129.0,125.002,565.273,2029.368,424.072,793.109
Smp_144660.1,8.0,24.0,40.0,130.0,56.0,72.0
Smp_144700.1,1343.0,1237.0,4352.0,13569.0,3785.0,5935.0
Smp_144720.1,3.0,1.247,6.0,40.093,5.415,14.0
Smp_144740.1,2.0,8.0,8.0,24.0,4.0,12.0
Smp_144750.1,69.447,44.152,132.336,877.557,150.76,223.208
Smp_144760.1,71.0,67.0,168.0,1463.0,105.0,220.0
Smp_144770.1,54.0,50.0,182.0,770.0,227.0,351.0
Smp_144820.1,115.003,86.253,288.125,1967.237,282.35,440.875
Smp_144840.1,50.0,17.0,124.0,861.0,108.0,129.0
Smp_144850.1,92.0,87.0,239.0,1204.0,279.0,376.0
Smp_144860.1,0.0,0.0,0.0,2.053,0.0,1.0
Smp_144870.1,225.0,249.0,600.0,2681.0,647.0,1043.0
Smp_144920.1,20.0,30.0,82.0,273.0,96.0,125.0
Smp_144930.1,168.0,210.0,1153.0,1781.0,817.0,1331.0
Smp_144940.1,801.0,1386.0,3369.0,8619.0,4033.0,6668.0
Smp_144950.1,40.943,79.021,216.104,724.681,166.561,398.576
Smp_144960.1,65.0,69.0,164.0,787.0,168.0,420.0
Smp_144970.1,107.0,115.0,318.0,1480.0,314.0,277.0
Smp_144990.1,125.0,156.0,421.0,1753.0,416.0,618.0
Smp_145010.1,61.0,87.798,323.822,863.867,220.999,279.465
Smp_145020.1,0.0,0.0,7.0,11.0,2.0,4.0
Smp_145040.1,38.878,32.115,108.099,628.203,117.131,186.467
Smp_145070.1,100.998,59.417,195.493,825.505,177.092,240.639
Smp_145090.1,54.0,34.0,111.0,481.0,146.0,147.0
Smp_145110.1,18.0,6.0,30.0,169.0,46.0,39.0
Smp_145140.1,8.0,1.0,10.0,68.0,18.0,22.0
Smp_145160.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_145180.1,138.0,183.0,452.0,1522.0,640.0,695.0
Smp_145190.1,135.908,127.76,275.555,1323.994,351.762,562.302
Smp_145190.2,25.092,25.24,151.445,389.006,138.238,109.698
Smp_145210.1,24.801,51.07,101.555,654.093,66.591,132.486
Smp_145230.1,12.0,15.0,55.0,475.0,56.0,64.0
Smp_145250.1,87.0,85.0,244.0,1033.0,231.0,325.0
Smp_145290.1,0.0,31.147,38.95,108.074,15.849,31.891
Smp_145300.1,278.0,329.0,973.0,4311.0,631.0,1564.0
Smp_145310.1,352.0,566.0,1632.0,4119.0,1390.0,2511.0
Smp_145320.1,36.0,40.0,171.0,342.0,63.0,148.0
Smp_145350.1,1989.0,2410.0,7101.0,26762.0,6915.0,11399.0
Smp_145360.1,102.0,119.0,396.0,1284.0,346.0,467.0
Smp_145370.1,514.0,700.0,2010.0,5472.0,2020.0,2522.0
Smp_145380.1,31.0,52.0,160.0,161.0,145.0,102.0
Smp_145400.1,4.0,2.0,16.0,33.0,1.0,11.0
Smp_145410.1,13.359,24.163,81.599,288.169,56.45,103.222
Smp_145410.2,58.641,89.837,240.401,860.831,193.55,238.778
Smp_145420.1,199.0,230.0,907.0,2313.579,748.616,2115.362
Smp_145440.1,206.0,234.0,753.0,2418.839,636.0,918.564
Smp_145460.1,45.964,31.146,91.993,454.117,115.652,171.301
Smp_145470.1,18.0,17.0,37.0,193.0,27.0,30.0
Smp_145490.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_145510.1,8006.383,17253.138,55782.526,39920.252,41999.058,42432.047
Smp_145510.2,0.0,0.0,0.0,0.0,0.0,0.0
Smp_145540.1,40.014,13.472,92.293,1216.288,135.296,67.655
Smp_145550.1,14.0,4.0,36.0,157.0,38.0,40.0
Smp_145560.1,11.0,46.0,77.0,82.0,97.0,95.0
Smp_145580.1,7.0,7.0,20.0,46.0,29.0,41.0
