"Gene","Target","OthersMean","Log2FC"
"Smp_078090.1",3.90475738926566,2.97704147242312,0.927715916842535
"Smp_078110.1",4.95784111586555,3.8785291360573,1.07931197980825
"Smp_078200.1",0.803956880287198,1.78827314732288,-0.98431626703568
"Smp_078230.1",3.82940075304064,5.10394208974924,-1.2745413367086
"Smp_078240.1",4.96570852387091,4.90045172534494,0.0652567985259687
"Smp_078270.1",2.82732090405012,1.94827756911008,0.879043334940044
"Smp_078280.1",2.20343109198998,1.67886253388778,0.524568558102203
"Smp_078310.1",3.10356595418615,2.37035988649913,0.733206067687014
"Smp_078320.1",5.63719566975377,5.52062848499347,0.116567184760306
"Smp_078400.1",4.11647438537141,3.89852108494351,0.217953300427908
"Smp_078490.1",0,0,0
"Smp_078520.1",6.02854720662276,4.56871185017481,1.45983535644795
"Smp_078540.1",0.638524304863881,0.0335445461161431,0.604979758747738
"Smp_078550.1",4.70030293306932,3.67007837216512,1.03022456090421
"Smp_078560.1",3.9146859228958,4.31923323230139,-0.40454730940559
"Smp_078570.1",1.36162408270111,1.63625917341177,-0.274635090710658
"Smp_078570.2",3.45505874718194,2.37089546569558,1.08416328148636
"Smp_078590.1",0.214229272590661,0.216737386248356,-0.00250811365769488
"Smp_078600.1",5.49758685159599,5.49275690110525,0.00482995049073853
"Smp_078610.1",7.10640616560871,7.55561215987417,-0.449205994265458
"Smp_078640.1",6.81719836730397,6.07832243127742,0.738875936026551
"Smp_078690.1",7.02940284778489,5.58510790047223,1.44429494731266
"Smp_078700.1",4.54364695018566,4.56302647564672,-0.0193795254610611
"Smp_078710.1",3.56944053841658,3.05515479450465,0.514285743911934
"Smp_078720.1",0.192211843713825,0,0.192211843713825
"Smp_078730.1",3.0445705545447,3.17900084363923,-0.134430289094534
"Smp_078750.1",6.22304064473606,4.95635070901343,1.26668993572263
"Smp_078780.1",5.19498640685365,4.40833278408286,0.786653622770798
"Smp_078800.1",5.20260637237515,4.28927526044043,0.913331111934726
"Smp_078900.1",2.69234818694652,1.80947351703499,0.882874669911533
"Smp_078910.1",1.43473229806862,2.51927223078826,-1.08453993271964
"Smp_078920.1",2.44655850239326,2.3532016087729,0.0933568936203546
"Smp_078930.1",0.241786500889977,0,0.241786500889977
"Smp_079000.1",7.7028916922431,6.60895478846086,1.09393690378224
"Smp_079010.1",4.46870881428761,3.910877103614,0.557831710673616
"Smp_079050.1",1.83456843572327,1.3114036597288,0.523164775994473
"Smp_079220.1",11.6714843060273,10.0354582932333,1.63602601279398
"Smp_079230.1",8.01244906966286,6.47491757629867,1.53753149336419
"Smp_079240.1",1.61653837547228,1.33257464442433,0.283963731047947
"Smp_079260.1",0.786269313948038,0.317122809554395,0.469146504393643
"Smp_079270.1",7.6447037044621,6.6702827032084,0.974421001253701
"Smp_079310.1",6.25893823652516,4.81748623045045,1.44145200607471
"Smp_079370.1",3.39519526904493,2.63906577177188,0.756129497273041
"Smp_079380.1",1.6931318574914,1.17508594633819,0.51804591115321
"Smp_079400.1",3.94671991357999,2.91933373087001,1.02738618270998
"Smp_079410.1",3.35178971875648,2.66063658457792,0.691153134178556
"Smp_079420.1",3.74262089657515,3.84481257274076,-0.10219167616561
"Smp_079430.1",8.83544043968197,8.01689912102211,0.818541318659864
"Smp_079490.1",5.55670738184081,5.21332590262772,0.343381479213085
"Smp_079560.1",0.51232399015147,0,0.51232399015147
"Smp_079600.1",0.351763999373016,0.163323047566027,0.188440951806989
"Smp_079640.1",1.45823604727475,0.674439524054086,0.783796523220662
"Smp_079650.1",4.63432770448341,4.10333291681575,0.53099478766766
"Smp_079700.1",4.83588063110256,5.26150935012291,-0.425628719020344
"Smp_079710.1",8.66390635117997,7.10204216026124,1.56186419091873
"Smp_079730.1",4.93157499269603,4.91732294036842,0.0142520523276088
"Smp_079740.1",5.44946094369627,5.70675466283665,-0.257293719140383
"Smp_079750.1",5.73080543523009,5.48299266044568,0.247812774784418
"Smp_079760.1",4.52846042461742,4.02374572828614,0.504714696331286
"Smp_079770.1",6.81031641258834,5.35194434005872,1.45837207252962
"Smp_079800.1",2.98250664853271,2.74191756633269,0.240589082200025
"Smp_079810.1",4.8268416741429,4.77905725482821,0.0477844193146959
"Smp_079840.1",5.85192472724179,4.96015015463682,0.891774572604971
"Smp_079860.1",6.02180458593361,6.0407012026216,-0.0188966166879858
"Smp_079910.1",4.43950878115997,4.61452542217129,-0.175016641011325
"Smp_079920.1",8.14124182945263,6.89999585702179,1.24124597243084
"Smp_079950.1",7.02753529240068,6.38535094926678,0.642184343133896
"Smp_079960.1",1.38775073681074,1.36361677299004,0.0241339638207017
"Smp_079970.1",7.22252418683324,7.05765638553058,0.164867801302664
"Smp_080100.1",6.39313058160085,4.87138720327187,1.52174337832898
"Smp_080110.1",5.86513813305528,5.56129877168392,0.303839361371351
"Smp_080130.1",4.79598793702693,3.56297200230241,1.23301593472452
"Smp_080150.1",6.0259201896607,6.48590195978324,-0.459981770122546
"Smp_080180.1",5.09602435058875,5.2258672062233,-0.129842855634546
"Smp_080210.1",5.64737553206915,3.48204210979848,2.16533342227066
"Smp_080280.1",6.28317521778669,6.0739273143914,0.209247903395286
"Smp_080320.1",2.50350291973147,2.57554059609602,-0.0720376763645536
"Smp_080370.1",8.21043625178044,8.2731455826903,-0.062709330909863
"Smp_080420.1",4.29256768451169,3.87084001532443,0.421727669187254
"Smp_080520.1",4.24737629864924,4.10267381661435,0.144702482034889
"Smp_080530.1",4.77298392150784,4.76688277235607,0.00610114915176929
"Smp_080550.1",5.83087693661814,6.57640168699856,-0.745524750380422
"Smp_080560.1",0.355686132803377,0.0434634333510057,0.312222699452371
"Smp_080610.1",5.63456231173453,4.94136592102902,0.693196390705511
"Smp_080620.1",0.634963071369194,0.308406495236319,0.326556576132874
"Smp_080700.1",5.3023705278464,4.63332944567967,0.669041082166731
"Smp_080730.1",2.98878882969145,2.14398598635587,0.844802843335581
"Smp_080840.1",3.69593626000699,3.68835189418085,0.00758436582613697
"Smp_080850.1",4.19157196754977,4.1150387059933,0.0765332615564667
"Smp_080870.1",3.31980721770633,1.97726692321384,1.34254029449249
"Smp_080920.1",9.29473203657574,9.15256111068124,0.142170925894499
"Smp_080980.1",4.33759799809921,3.83164910430311,0.505948893796101
"Smp_081140.1",4.23408525182301,3.30281212320754,0.931273128615464
"Smp_081190.1",3.39253436032178,2.41322353874703,0.979310821574745
"Smp_081200.1",2.24570435476814,3.12242370794561,-0.87671935317747
"Smp_081250.1",2.91587268806065,1.67979924155065,1.23607344651
"Smp_081260.1",3.76435740883628,3.13416774368657,0.630189665149705
"Smp_081380.1",4.12801387651712,3.40585800495113,0.722155871565986
"Smp_081420.1",1.14490194085069,0.767484048910964,0.377417891939722
"Smp_081430.1",3.44483798586856,2.89867117025384,0.546166815614713
"Smp_081450.1",6.38811872692609,5.65128703558982,0.736831691336261
"Smp_081460.1",5.33722279779157,5.11865661961849,0.21856617817308
"Smp_081470.1",5.55663182614043,5.22484202198436,0.331789804156073
"Smp_081510.1",5.49729240181728,5.42276096601054,0.0745314358067404
"Smp_081790.1",2.71622578891303,2.32988144877856,0.386344340134476
"Smp_081820.1",5.87026298750018,4.83882288360157,1.03144010389861
"Smp_081900.1",6.41246596055425,2.47691274192941,3.93555321862483
"Smp_082030.1",6.65567561147608,5.6800626300443,0.975612981431784
"Smp_082050.1",4.35681808438653,3.59332054484345,0.763497539543084
"Smp_082240.1",10.156131013176,9.52163585793008,0.634495155245867
"Smp_082250.1",3.65594424242769,3.95913837138127,-0.303194128953578
"Smp_082280.1",5.42375802606035,5.04294707696766,0.380810949092692
"Smp_082290.1",0.488619891028553,0.271229153219926,0.217390737808627
"Smp_082300.1",2.47230865820347,1.07005504491563,1.40225361328784
"Smp_082360.1",1.53901136944864,0.791814647889204,0.747196721559437
"Smp_082370.1",1.04044079466114,0.883732474935708,0.15670831972543
"Smp_082410.1",1.73667500612177,1.05541972432278,0.681255281798997
"Smp_082490.1",1.93056590682627,1.16858309427353,0.761982812552735
"Smp_082560.1",5.81659563647041,4.12516837592845,1.69142726054197
"Smp_082570.1",6.58307647756456,5.78761535904999,0.795461118514567
"Smp_082620.1",3.69389470167242,1.60731646174751,2.08657823992491
"Smp_082660.1",4.17463084338427,3.40441835091237,0.770212492471904
"Smp_082670.1",3.92495194551336,3.12997999144328,0.794971954070082
"Smp_082710.1",5.86931467209072,5.08151138307134,0.787803289019382
"Smp_082740.1",5.21309546864292,2.96059160918712,2.2525038594558
"Smp_082750.1",0,0,0
"Smp_082780.1",5.04325621497912,4.42015854591539,0.623097669063738
"Smp_082790.1",5.48811064035023,4.98233845796713,0.5057721823831
"Smp_082800.1",4.07553785087307,3.34117365707272,0.734364193800348
"Smp_082810.1",7.63106414629936,7.2521516411799,0.378912505119465
"Smp_082820.1",5.01257358974172,4.71161326556166,0.300960324180066
"Smp_082850.1",5.68884617824734,5.98155193726368,-0.292705759016339
"Smp_082860.1",5.14858074735517,5.78646584700766,-0.637885099652498
"Smp_082940.1",6.66521847845046,5.20094379347626,1.4642746849742
"Smp_083020.1",4.67231806936392,4.5449278700976,0.127390199266321
"Smp_083030.1",6.58971206609275,4.18215216534647,2.40755990074627
"Smp_083040.1",5.31586651902012,5.17849929219494,0.137367226825182
"Smp_083040.2",5.20355736089471,4.59606701953146,0.607490341363251
"Smp_083080.1",5.81756342535408,5.56074497584317,0.256818449510906
"Smp_083120.1",4.21062591704735,4.40848768988488,-0.197861772837525
"Smp_083130.1",4.45597754421176,3.84596359731198,0.610013946899778
"Smp_083150.1",5.40660472859552,4.92407678796299,0.482527940632528
"Smp_083180.1",6.11096733729698,5.74960986437794,0.361357472919034
"Smp_083200.1",5.6435150674875,5.65080128355116,-0.00728621606365465
"Smp_083240.1",5.29036582636734,3.70828024454176,1.58208558182558
"Smp_083340.1",6.51773824221147,5.28659726298159,1.23114097922989
"Smp_083380.1",5.21015317590962,4.21852102178467,0.99163215412495
"Smp_083400.1",3.19280205265628,2.02699287074386,1.16580918191242
"Smp_083410.1",6.9494678274613,6.72200301495243,0.227464812508862
"Smp_083450.1",4.52824217433453,3.69451446654496,0.833727707789565
"Smp_083480.1",0.129104936166708,0.230213555933574,-0.101108619766866
"Smp_083480.2",2.09892345625402,1.28559389170697,0.813329564547052
"Smp_083540.1",5.25239563744275,4.71334557244362,0.539050064999129
"Smp_083650.1",3.73368362800517,3.4149776755089,0.318705952496275
"Smp_083680.1",5.05145489333403,4.45108275419412,0.600372139139914
"Smp_083710.1",1.46224553796955,0.743478574871943,0.71876696309761
"Smp_083720.1",9.79567693884817,8.10830195208685,1.68737498676132
"Smp_083730.1",5.64409603231466,6.49225701507931,-0.848160982764648
"Smp_083740.1",4.83224906210407,4.17367483144536,0.658574230658716
"Smp_083770.1",0.535895687663327,0.417087527003883,0.118808160659444
"Smp_083780.1",5.89474894875039,5.99266384828865,-0.0979148995382682
"Smp_083790.1",3.4936819152068,2.63376806416645,0.859913851040351
"Smp_083800.1",0.305809466967337,0.308947915774844,-0.00313844880750708
"Smp_083870.1",5.60327272639648,5.55024501030849,0.0530277160879882
"Smp_083880.1",1.54035665032931,1.18883395966096,0.351522690668344
"Smp_083930.1",7.08153714502862,6.75532645572996,0.326210689298661
"Smp_083940.1",0,0,0
"Smp_083950.1",0,0,0
"Smp_083970.1",7.25778236112435,7.04340266521552,0.214379695908829
"Smp_083980.1",0.527863049313123,0.283884099002285,0.243978950310838
"Smp_083990.1",5.06442840348965,2.24387218044974,2.82055622303991
"Smp_084010.1",1.9330589171598,0.680292913110931,1.25276600404887
"Smp_084060.1",2.79885098322137,2.24088777327275,0.557963209948618
"Smp_084080.1",6.64711454195625,7.33718276131645,-0.6900682193602
"Smp_084090.1",1.78321230797307,1.62666095346644,0.156551354506633
"Smp_084140.1",5.82627222605233,5.23284327139551,0.59342895465682
"Smp_084180.1",3.24122271217178,2.71366502106213,0.527557691109646
"Smp_084270.1",0.0751122545044826,0.141717320936114,-0.0666050664316318
"Smp_084320.1",2.10144737194104,1.16503484165889,0.936412530282148
"Smp_084380.1",4.98493034384757,4.89721891718823,0.0877114266593422
"Smp_084400.1",7.03000514321219,6.05005506927149,0.979950073940696
"Smp_084460.1",8.54412517754904,7.42865971139219,1.11546546615685
"Smp_084520.1",3.14716844745091,2.24162932291315,0.905539124537755
"Smp_084540.1",5.34144278481934,5.22931412552757,0.112128659291772
"Smp_084600.1",3.33933923405714,2.34968357975037,0.989655654306767
"Smp_084610.1",5.2504562007907,4.68231758834129,0.568138612449411
"Smp_084620.1",3.56956375957218,3.28048806983334,0.289075689738835
"Smp_084740.1",4.98151399110315,5.26124707998281,-0.279733088879653
"Smp_084830.1",3.50791664582027,3.0861881419593,0.421728503860972
"Smp_084860.1",2.54115721888735,2.30257008999915,0.238587128888204
"Smp_084870.1",4.21111135588675,3.53410701739533,0.677004338491414
"Smp_084890.1",3.83956238869303,2.9150144227929,0.92454796590013
"Smp_084900.1",5.19693435931329,4.36595548198919,0.830978877324104
"Smp_084910.1",3.46476326743483,3.12461129087225,0.340151976562574
"Smp_084940.1",4.95346272290488,4.20068206722889,0.75278065567599
"Smp_085010.1",3.96239678696677,0.2059187052475,3.75647808171927
"Smp_085010.2",6.93807123033161,4.11226846458157,2.82580276575004
"Smp_085080.1",5.70118797760441,5.61980807282142,0.0813799047829962
"Smp_085110.1",6.45322161859155,6.09276371964729,0.36045789894426
"Smp_085150.1",4.24060871595103,3.35609656664744,0.884512149303594
"Smp_085180.1",0.492168018312812,0.0544486023114838,0.437719416001329
"Smp_085240.1",6.33564246037332,4.76579579079586,1.56984666957746
"Smp_085290.1",6.66715342043764,5.60317544357427,1.06397797686337
"Smp_085300.1",7.37787729623801,6.83638176962971,0.541495526608307
"Smp_085310.1",5.49671626252813,5.10835647068371,0.388359791844429
"Smp_085380.1",3.71336666249179,2.86539025751462,0.847976404977166
"Smp_085410.1",0.36405016621089,0.436906002365069,-0.0728558361541795
"Smp_085480.1",5.78263868578957,4.87433804747488,0.908300638314691
"Smp_085490.1",3.36574837966754,2.85887852417395,0.506869855493585
"Smp_085500.1",3.76074256475526,2.87615062884303,0.884591935912225
"Smp_085520.1",6.95191846389065,6.41714748575577,0.534770978134873
"Smp_085530.1",7.03152033043871,7.77963801614411,-0.748117685705392
"Smp_085540.1",4.82579997295065,4.4787234341671,0.347076538783546
"Smp_085540.2",2.11462755281774,1.83263687221566,0.281990680602077
"Smp_085640.1",4.31005388013731,3.64523780094333,0.664816079193977
"Smp_085650.1",5.51445274785213,4.59164418756896,0.92280856028317
"Smp_085680.1",1.60518708247575,1.52148919428012,0.0836978881956256
"Smp_085690.1",0.910482470750963,0.231268227199639,0.679214243551323
"Smp_085700.1",0,0,0
"Smp_085740.1",5.47937030258379,5.06964148213414,0.409728820449651
"Smp_085750.1",3.37798841271793,3.59811729162595,-0.220128878908016
"Smp_085750.2",1.84449452395892,0.895926858837211,0.94856766512171
"Smp_085780.1",4.40462516681809,3.48427240240486,0.920352764413235
"Smp_085790.1",2.06117860803519,1.45906992212307,0.60210868591212
"Smp_085830.1",3.91772284297657,1.99435901051232,1.92336383246426
"Smp_085830.2",5.47176721882654,4.49901154549556,0.972755673330978
"Smp_085840.1",9.8570840331914,6.27343713789343,3.58364689529796
"Smp_085910.1",3.79887295873311,2.72277400651696,1.07609895221615
"Smp_086030.1",5.29173670503611,5.26969547990185,0.0220412251342648
"Smp_086060.1",3.51675471694567,2.30714459984547,1.2096101171002
"Smp_086190.1",5.61499022967473,4.49336591412985,1.12162431554488
"Smp_086210.1",6.01319703413417,5.84144300448342,0.171754029650752
"Smp_086220.1",1.56661401490944,1.63116899927494,-0.0645549843655029
"Smp_086270.1",6.0727346124167,5.15306316948988,0.919671442926814
"Smp_086330.1",7.73919742038766,7.27485678648858,0.464340633899085
"Smp_086330.2",2.72711558734712,1.88541213519422,0.841703452152898
"Smp_086450.1",4.98403175901261,4.55129395936495,0.43273779964766
"Smp_086460.1",4.75109764495362,3.759357695048,0.991739949905616
"Smp_086470.1",5.3375984975876,5.52290224292963,-0.185303745342031
"Smp_086480.1",6.79186012468993,7.54182967018191,-0.749969545491972
"Smp_086530.1",4.95762333793794,6.71637434284941,-1.75875100491147
"Smp_086590.1",8.22575730629311,7.54385922323867,0.681898083054437
"Smp_086630.1",0.228273210189009,0.535505024427738,-0.307231814238729
"Smp_086690.1",3.56311968243382,2.76586172037994,0.797257962053877
"Smp_086710.1",5.58772201977907,5.4069466961671,0.180775323611971
"Smp_086750.1",4.21935534221445,2.80072710879813,1.41862823341633
"Smp_086760.1",4.8836586914205,5.62888626571486,-0.745227574294365
"Smp_086760.2",5.10421280919486,5.02013537265011,0.0840774365447503
"Smp_086830.1",2.58720630976057,1.42176110103233,1.16544520872824
"Smp_086860.1",5.09315448790708,3.78448981444004,1.30866467346704
"Smp_086900.1",4.60453437106916,3.85192677354801,0.752607597521157
"Smp_086910.1",5.11853776752422,5.33491869054624,-0.216380923022015
"Smp_086960.1",3.53949657938473,3.39214422578454,0.147352353600187
"Smp_087010.1",2.60105750113171,1.67598100665925,0.925076494472462
"Smp_087220.1",2.77894803095189,2.54330967526354,0.235638355688346
"Smp_087250.1",11.0309117150794,9.37511701620148,1.65579469887796
"Smp_087270.1",5.63160678019316,5.28918165881161,0.342425121381554
"Smp_087320.1",0.0787437149558132,0.0030718233103994,0.0756718916454138
"Smp_087330.1",5.16988921414646,4.11482538012307,1.0550638340234
"Smp_087340.1",4.66636706844242,4.69448033501833,-0.028113266575911
"Smp_087440.1",4.57554705211503,4.45221281581528,0.123334236299752
"Smp_087520.1",3.71578115656938,3.06884154721261,0.646939609356768
"Smp_087520.2",1.793309948261,1.06018278286712,0.733127165393874
"Smp_087550.1",10.0945141714998,8.25659641545189,1.83791775604792
"Smp_087560.1",2.90877813664112,3.13710065494914,-0.228322518308021
"Smp_087560.2",0.15253390755629,0,0.15253390755629
"Smp_087580.1",5.67665471943882,4.35708226559098,1.31957245384785
"Smp_087620.1",5.93995331451539,5.14027153765572,0.799681776859677
"Smp_087690.1",2.90216853350494,1.79263857863963,1.10952995486531
"Smp_087760.1",7.73562116287207,6.57612958199626,1.15949158087582
"Smp_087810.1",5.00690154926093,5.13028762237559,-0.12338607311466
"Smp_087820.1",0,0,0
"Smp_087860.1",4.37119918945224,4.05141662924097,0.319782560211266
"Smp_087870.1",2.68412212687924,2.23235500026038,0.451767126618867
"Smp_087920.1",6.39515790180223,6.93346332342622,-0.538305421623989
"Smp_087930.1",5.59320988276492,5.21382415670204,0.379385726062877
"Smp_087940.1",11.304467407451,11.3651599058531,-0.0606924984021386
"Smp_088090.1",6.16102872093061,7.36678017063558,-1.20575144970497
"Smp_088240.1",4.83676423984108,3.56989643742416,1.26686780241692
"Smp_088250.1",4.00293641061558,4.42028703937334,-0.41735062875776
"Smp_088270.1",4.58200748195581,2.28620926216321,2.29579821979261
"Smp_088310.1",4.43626306699764,3.78177167772123,0.654491389276402
"Smp_088360.1",4.8080024952484,1.94840225275596,2.85960024249244
"Smp_088390.1",5.44263509096791,4.57708568477821,0.865549406189702
"Smp_088420.1",3.98843756716367,2.58790642435679,1.40053114280688
"Smp_088420.2",6.56282886359817,5.29420935240324,1.26861951119493
"Smp_088460.1",5.52870395570573,4.86396165608624,0.664742299619498
"Smp_088550.1",5.77851353956929,5.64350027034307,0.135013269226213
"Smp_088600.1",4.13979362296734,3.25431861920263,0.885475003764709
"Smp_088650.1",5.82569998398128,4.69661116711589,1.12908881686539
"Smp_088660.1",6.1171544709467,5.92105099994073,0.196103471005967
"Smp_088700.1",0,0,0
"Smp_088720.1",0.905531899083154,1.04585102086287,-0.140319121779721
"Smp_088920.1",2.36626149736597,2.38237840320579,-0.0161169058398229
"Smp_088940.1",4.8448521132622,4.6060259422795,0.238826170982707
"Smp_088950.1",3.08573430614471,2.81524947546458,0.270484830680124
"Smp_088950.2",0.933325621681582,0.206648868295934,0.726676753385648
"Smp_088990.1",2.04226820719864,1.46739507011162,0.574873137087019
"Smp_089000.1",7.27638380644374,5.54982679367553,1.72655701276821
"Smp_089050.1",5.7719858032619,5.03350004377131,0.738485759490596
"Smp_089060.1",5.9773357066297,5.36220822205334,0.615127484576355
"Smp_089100.1",4.25017340734764,3.41184387435046,0.838329532997182
"Smp_089180.1",6.91429427987282,6.54825058386891,0.366043696003915
"Smp_089200.1",1.91852629883222,3.16844787209652,-1.24992157326429
"Smp_089200.2",0.254750034314799,0.210498464582435,0.0442515697323639
"Smp_089220.1",6.25048868001623,5.47132045004067,0.779168229975554
"Smp_089230.1",4.2819131919387,3.68400233742004,0.597910854518665
"Smp_089240.1",3.0387485327578,1.90585902795438,1.13288950480341
"Smp_089290.1",0.540121527546135,0.578356523187615,-0.0382349956414795
"Smp_089320.1",3.04116043500104,1.35522330601395,1.68593712898708
"Smp_089330.1",0,0.2018254263888,-0.2018254263888
"Smp_089370.1",0,0,0
"Smp_089400.1",5.16341125819344,5.03867107335618,0.124740184837265
"Smp_089430.1",9.29117585524912,8.33610912740292,0.955066727846191
"Smp_089460.1",7.07407083052863,6.69323229641063,0.380838534117997
"Smp_089570.1",8.64970534449859,7.90704633589522,0.742659008603373
"Smp_089590.1",4.96400343120851,4.32624873107465,0.637754700133863
"Smp_089630.1",3.08835075891513,2.78709045150959,0.301260307405542
"Smp_089640.1",6.04846653716196,5.01820453250913,1.03026200465283
"Smp_089650.1",1.34067050269895,1.40215254854628,-0.061482045847334
"Smp_089650.2",3.63409183898167,2.12001084253309,1.51408099644858
"Smp_089670.1",4.54657323546626,2.91917300099041,1.62740023447584
"Smp_089700.1",4.27093769789831,2.75537878389612,1.51555891400219
"Smp_089860.1",1.80306456907776,3.70622433937578,-1.90315977029802
"Smp_089870.1",8.9143659479214,7.81834731495347,1.09601863296793
"Smp_089880.1",2.45794645241271,2.21198069361688,0.245965758795827
"Smp_089930.1",4.34204898824345,3.60804842675296,0.734000561490494
"Smp_090010.1",5.95105358545176,6.04446175279109,-0.093408167339331
"Smp_090030.1",2.81342453856993,1.92384161377128,0.889582924798647
"Smp_090070.1",2.4396481351901,1.73493743705225,0.704710698137857
"Smp_090080.1",7.72811756632002,4.24725943815114,3.48085812816889
"Smp_090090.1",0,0,0
"Smp_090100.1",0.323948760504773,0.717424235019212,-0.393475474514439
"Smp_090110.1",0.027735825905298,0.262516943494246,-0.234781117588948
"Smp_090120.1",8.65614978822922,8.70272228288582,-0.0465724946566066
"Smp_090140.1",5.6378473916102,4.77815052869259,0.859696862917609
"Smp_090150.1",6.24326846500086,5.78945964782706,0.453808817173798
"Smp_090230.1",9.22384396791307,8.54210099091334,0.681742976999731
"Smp_090240.1",5.11144682052068,5.64257056370172,-0.531123743181045
"Smp_090440.1",3.1429912171065,2.6610792273839,0.4819119897226
"Smp_090450.1",6.0257782827842,4.8786939943365,1.1470842884477
"Smp_090690.1",3.46346329652597,3.18631594328666,0.277147353239306
"Smp_090800.1",4.67935685289706,3.65534723903359,1.02400961386347
"Smp_090805.1",5.61416531536504,5.78491466728788,-0.170749351922838
"Smp_090860.1",5.80999287264301,5.05476444849314,0.755228424149871
"Smp_090890.1",6.93216870312483,6.03512993206203,0.897038771062803
"Smp_090920.1",3.83585537285476,3.39690681685467,0.438948556000093
"Smp_090930.1",4.94981980214427,4.95400649201494,-0.00418668987067061
"Smp_090980.1",4.05329565939399,3.94425670559038,0.109038953803602
"Smp_091000.1",1.5030296276421,0.391621427361989,1.11140820028011
"Smp_091010.1",6.63005611385347,6.53936194894982,0.0906941649036508
"Smp_091170.1",3.05949164877319,1.97908499505334,1.08040665371985
"Smp_091190.1",6.43083456018603,6.87968288497359,-0.448848324787559
"Smp_091190.2",2.54970711643349,1.39673712155932,1.15296999487417
"Smp_091210.1",1.40907697153622,0.837703238076845,0.571373733459371
"Smp_091230.1",7.7654972397824,6.98708835795939,0.778408881823011
"Smp_091240.1",6.92882136121425,7.05137362624259,-0.122552265028346
"Smp_091360.1",3.35940745391483,2.5136353233578,0.845772130557035
"Smp_091380.1",6.07186563867028,5.66044129101074,0.411424347659541
"Smp_091390.1",6.57153596135739,6.58480953664562,-0.0132735752882356
"Smp_091460.1",11.2469998815181,9.74786260155827,1.49913727995983
"Smp_091470.1",7.77587718016489,7.5768997800948,0.198977400070082
"Smp_091480.1",7.15088933249942,6.74958716423771,0.401302168261709
"Smp_091640.1",7.60980450669326,6.90414457381745,0.705659932875816
"Smp_091640.2",8.81827043859525,7.98306695549014,0.835203483105118
"Smp_091650.1",4.81340391240298,3.7473603188519,1.06604359355108
"Smp_091730.1",5.85653717987463,5.15636836498984,0.700168814884787
"Smp_091740.1",2.05785053203564,0.606829350461251,1.45102118157439
"Smp_091740.2",4.02831179558784,3.11562083045134,0.912690965136505
"Smp_091750.1",5.29118049994315,5.1167728568066,0.174407643136555
"Smp_091790.1",5.24113898692909,4.35570124479816,0.885437742130933
"Smp_091820.1",2.01813206307871,1.21797391440357,0.800158148675141
"Smp_091840.1",4.93511119584313,5.13494812243258,-0.199836926589449
"Smp_091850.1",4.89302300163452,5.7586041282934,-0.865581126658872
"Smp_091950.1",0.0223109919202057,0,0.0223109919202057
"Smp_091990.1",4.17561369892881,4.0876858690096,0.087927829919213
"Smp_092020.1",3.20033218273712,2.94167328628761,0.258658896449515
"Smp_092020.2",0.414183170908482,0.348339613117344,0.0658435577911373
"Smp_092020.3",1.57233188016985,1.28505557681519,0.287276303354654
"Smp_092150.1",2.94194200543748,1.72969919881316,1.21224280662431
"Smp_092170.1",4.71479171478148,4.32098267795898,0.393809036822496
"Smp_092180.1",4.83096184248638,4.32754653564825,0.50341530683813
"Smp_092280.1",7.23481834103258,7.32844615714027,-0.0936278161076887
"Smp_092320.1",6.22461365238491,5.89567064377581,0.328943008609103
"Smp_092380.1",7.02687521250443,6.05031476884377,0.97656044366066
"Smp_092490.1",7.61158044888909,6.58077514911357,1.03080529977552
"Smp_092500.1",6.12648939976019,4.81089115129472,1.31559824846547
"Smp_092530.1",5.17881246389481,4.81254906166434,0.366263402230471
"Smp_092570.1",6.18825066901632,6.06326680110202,0.1249838679143
"Smp_092580.1",0.574722544860644,0,0.574722544860644
"Smp_092750.1",7.38716923101561,6.60411150793758,0.783057723078026
"Smp_092770.1",5.86938194659314,5.35509318715179,0.514288759441353
"Smp_092780.1",5.68361143383874,5.98008399779603,-0.296472563957288
"Smp_092810.1",3.3133655876043,2.52085369527993,0.792511892324368
"Smp_092850.1",5.90798081293752,5.91990434096798,-0.0119235280304677
"Smp_092880.1",7.01241783739368,6.68400866658717,0.328409170806509
"Smp_092930.1",3.47120072947783,2.86680171624085,0.604399013236979
"Smp_092950.1",4.40676583153961,3.18956200537681,1.21720382616279
"Smp_093070.1",2.04034925802675,2.55549449558971,-0.515145237562966
"Smp_093100.1",6.91981728240723,7.56183417523979,-0.642016892832559
"Smp_093210.1",1.54661792969595,0.822921731571577,0.723696198124376
"Smp_093220.1",4.6875706939301,4.02861681857144,0.658953875358663
"Smp_093230.1",6.52265586295142,6.61477421162548,-0.0921183486740569
"Smp_093280.1",5.45370996962323,5.22311390896723,0.230596060655992
"Smp_093310.1",5.18677072073082,4.75099280298706,0.435777917743761
"Smp_093320.1",8.84197088357814,7.28433285271348,1.55763803086466
"Smp_093430.1",3.86023699829495,2.18347322668663,1.67676377160833
"Smp_093430.2",0,0.562009184486206,-0.562009184486206
"Smp_093440.1",9.51763620182977,9.28100023970494,0.236635962124833
"Smp_093450.1",3.46548399538852,2.90041659198916,0.565067403399364
"Smp_093540.1",2.80004318936743,1.79722279108439,1.00282039828304
"Smp_093580.1",3.71991971716944,3.41065565332327,0.309264063846164
"Smp_093620.1",3.2250851702882,2.0268076285615,1.19827754172669
